,wavelength,intensity
2472,447.2,75.78
2473,447.3,74.66
2474,447.4,73.504
2475,447.5,72.31
2476,447.6,71.079
2477,447.7,69.812
2478,447.8,68.51
2479,447.9,67.176
2480,448.0,65.817
2481,448.1,64.44
2482,448.2,63.052
2483,448.3,61.66
2484,448.4,60.27
2485,448.5,58.89
2486,448.6,57.53
2487,448.7,56.2
2488,448.8,54.91
2489,448.9,53.67
2490,449.0,52.488
2491,449.1,51.37
2492,449.2,50.322
2493,449.3,49.353
2494,449.4,48.47
2495,449.5,47.68
2496,449.6,46.989
2497,449.7,46.4
2498,449.8,45.917
2499,449.9,45.543
2500,450.0,45.28
2501,450.1,45.13
2502,450.2,45.091
2503,450.3,45.16
2504,450.4,45.335
2505,450.5,45.612
2506,450.6,45.99
2507,450.7,46.465
2508,450.8,47.03
2509,450.9,47.68
2510,451.0,48.407
2511,451.1,49.204
2512,451.2,50.06
2513,451.3,50.968
2514,451.4,51.917
2515,451.5,52.898
2516,451.6,53.9
2517,451.7,54.914
2518,451.8,55.93
2519,451.9,56.94
2520,452.0,57.933
2521,452.1,58.9
2522,452.2,59.83
2523,452.3,60.714
2524,452.4,61.543
2525,452.5,62.31
2526,452.6,63.008
2527,452.7,63.63
2528,452.8,64.17
2529,452.9,64.623
2530,453.0,64.984
2531,453.1,65.25
2532,453.2,65.419
2533,453.3,65.489
2534,453.4,65.46
2535,453.5,65.332
2536,453.6,65.107
2537,453.7,64.786
2538,453.8,64.37
2539,453.9,63.862
2540,454.0,63.267
2541,454.1,62.59
2542,454.2,61.838
2543,454.3,61.016
2544,454.4,60.13
2545,454.5,59.185
2546,454.6,58.186
2547,454.7,57.14
2548,454.8,56.053
2549,454.9,54.933
2550,455.0,53.79
2551,455.1,52.632
2552,455.2,51.465
2553,455.3,50.29
2554,455.4,49.113
2555,455.5,47.94
2556,455.6,46.78
2557,455.7,45.639
2558,455.8,44.521
2559,455.9,43.43
2560,456.0,42.369
2561,456.1,41.342
2562,456.2,40.35
2563,456.3,39.396
2564,456.4,38.482
2565,456.5,37.609
2566,456.6,36.78
2567,456.7,35.996
2568,456.8,35.256
2569,456.9,34.56
2570,457.0,33.908
2571,457.1,33.298
2572,457.2,32.73
2573,457.3,32.203
2574,457.4,31.717
2575,457.5,31.27
2576,457.6,30.862
2577,457.7,30.49
2578,457.8,30.15
2579,457.9,29.837
2580,458.0,29.551
2581,458.1,29.29
2582,458.2,29.052
2583,458.3,28.837
2584,458.4,28.64
2585,458.5,28.461
2586,458.6,28.296
2587,458.7,28.143
2588,458.8,28.0
2589,458.9,27.864
2590,459.0,27.735
2591,459.1,27.61
2592,459.2,27.489
2593,459.3,27.37
2594,459.4,27.25
2595,459.5,27.129
2596,459.6,27.005
2597,459.7,26.88
2598,459.8,26.753
2599,459.9,26.624
2600,460.0,26.49
2601,460.1,26.351
2602,460.2,26.207
2603,460.3,26.06
2604,460.4,25.91
2605,460.5,25.757
2606,460.6,25.6
2607,460.7,25.439
2608,460.8,25.276
2609,460.9,25.11
2610,461.0,24.944
2611,461.1,24.777
2612,461.2,24.61
2613,461.3,24.443
2614,461.4,24.277
2615,461.5,24.112
2616,461.6,23.95
2617,461.7,23.791
2618,461.8,23.635
2619,461.9,23.48
2620,462.0,23.327
2621,462.1,23.176
2622,462.2,23.03
2623,462.3,22.889
2624,462.4,22.753
2625,462.5,22.62
2626,462.6,22.491
2627,462.7,22.364
2628,462.8,22.24
2629,462.9,22.118
2630,463.0,21.999
2631,463.1,21.88
2632,463.2,21.762
2633,463.3,21.645
2634,463.4,21.53
2635,463.5,21.416
2636,463.6,21.303
2637,463.7,21.188
2638,463.8,21.07
2639,463.9,20.947
2640,464.0,20.82
2641,464.1,20.69
2642,464.2,20.558
2643,464.3,20.425
2644,464.4,20.29
2645,464.5,20.153
2646,464.6,20.014
2647,464.7,19.87
2648,464.8,19.722
2649,464.9,19.571
2650,465.0,19.42
2651,465.1,19.271
2652,465.2,19.125
2653,465.3,18.98
2654,465.4,18.837
2655,465.5,18.696
2656,465.6,18.56
2657,465.7,18.43
2658,465.8,18.309
2659,465.9,18.2
2660,466.0,18.104
2661,466.1,18.024
2662,466.2,17.96
2663,466.3,17.914
2664,466.4,17.889
2665,466.5,17.887
2666,466.6,17.91
2667,466.7,17.961
2668,466.8,18.041
2669,466.9,18.15
2670,467.0,18.289
2671,467.1,18.461
2672,467.2,18.67
2673,467.3,18.92
2674,467.4,19.21
2675,467.5,19.54
2676,467.6,19.908
2677,467.7,20.317
2678,467.8,20.77
2679,467.9,21.269
2680,468.0,21.813
2681,468.1,22.4
2682,468.2,23.028
2683,468.3,23.698
2684,468.4,24.41
2685,468.5,25.165
2686,468.6,25.96
2687,468.7,26.792
2688,468.8,27.66
2689,468.9,28.56
2690,469.0,29.49
2691,469.1,30.45
2692,469.2,31.437
2693,469.3,32.448
2694,469.4,33.48
2695,469.5,34.529
2696,469.6,35.59
2697,469.7,36.66
2698,469.8,37.734
2699,469.9,38.809
2700,470.0,39.88
2701,470.1,40.945
2702,470.2,41.999
2703,470.3,43.04
2704,470.4,44.064
2705,470.5,45.065
2706,470.6,46.04
2707,470.7,46.983
2708,470.8,47.894
2709,470.9,48.77
2710,471.0,49.61
2711,471.1,50.412
2712,471.2,51.17
2713,471.3,51.882
2714,471.4,52.547
2715,471.5,53.163
2716,471.6,53.73
2717,471.7,54.247
2718,471.8,54.714
2719,471.9,55.13
2720,472.0,55.495
2721,472.1,55.812
2722,472.2,56.08
2723,472.3,56.302
2724,472.4,56.479
2725,472.5,56.61
2726,472.6,56.697
2727,472.7,56.742
2728,472.8,56.75
2729,472.9,56.723
2730,473.0,56.663
2731,473.1,56.57
2732,473.2,56.445
2733,473.3,56.291
2734,473.4,56.11
2735,473.5,55.906
2736,473.6,55.682
2737,473.7,55.439
2738,473.8,55.18
2739,473.9,54.907
2740,474.0,54.621
2741,474.1,54.32
2742,474.2,54.005
2743,474.3,53.678
2744,474.4,53.34
2745,474.5,52.993
2746,474.6,52.636
2747,474.7,52.27
2748,474.8,51.894
2749,474.9,51.508
2750,475.0,51.11
2751,475.1,50.701
2752,475.2,50.281
2753,475.3,49.85
2754,475.4,49.409
2755,475.5,48.956
2756,475.6,48.49
2757,475.7,48.01
2758,475.8,47.517
2759,475.9,47.01
2760,476.0,46.49
2761,476.1,45.956
2762,476.2,45.41
2763,476.3,44.85
2764,476.4,44.279
2765,476.5,43.695
2766,476.6,43.1
2767,476.7,42.495
2768,476.8,41.881
2769,476.9,41.26
2770,477.0,40.633
2771,477.1,40.003
2772,477.2,39.37
2773,477.3,38.737
2774,477.4,38.106
2775,477.5,37.48
2776,477.6,36.86
2777,477.7,36.249
2778,477.8,35.65
2779,477.9,35.064
2780,478.0,34.494
2781,478.1,33.94
2782,478.2,33.405
2783,478.3,32.891
2784,478.4,32.4
2785,478.5,31.934
2786,478.6,31.494
2787,478.7,31.083
2788,478.8,30.7
2789,478.9,30.348
2790,479.0,30.027
2791,479.1,29.74
2792,479.2,29.487
2793,479.3,29.267
2794,479.4,29.08
2795,479.5,28.924
2796,479.6,28.801
2797,479.7,28.71
2798,479.8,28.652
2799,479.9,28.626
2800,480.0,28.63
2801,480.1,28.663
2802,480.2,28.726
2803,480.3,28.82
2804,480.4,28.944
2805,480.5,29.098
2806,480.6,29.28
2807,480.7,29.488
2808,480.8,29.721
2809,480.9,29.98
2810,481.0,30.264
2811,481.1,30.574
2812,481.2,30.91
2813,481.3,31.272
2814,481.4,31.66
2815,481.5,32.076
2816,481.6,32.52
2817,481.7,32.994
2818,481.8,33.499
2819,481.9,34.04
2820,482.0,34.619
2821,482.1,35.238
2822,482.2,35.9
2823,482.3,36.608
2824,482.4,37.367
2825,482.5,38.18
2826,482.6,39.053
2827,482.7,39.992
2828,482.8,41.0
2829,482.9,42.084
2830,483.0,43.249
2831,483.1,44.5
2832,483.2,45.843
2833,483.3,47.285
2834,483.4,48.83
2835,483.5,50.485
2836,483.6,52.256
2837,483.7,54.149
2838,483.8,56.17
2839,483.9,58.324
2840,484.0,60.616
2841,484.1,63.05
2842,484.2,65.631
2843,484.3,68.363
2844,484.4,71.25
2845,484.5,74.294
2846,484.6,77.495
2847,484.7,80.85
2848,484.8,84.359
2849,484.9,88.027
2850,485.0,91.86
2851,485.1,95.861
2852,485.2,100.014
2853,485.3,104.3
2854,485.4,108.703
2855,485.5,113.232
2856,485.6,117.9
2857,485.7,122.713
2858,485.8,127.654
2859,485.9,132.7
2860,486.0,137.829
2861,486.1,143.032
2862,486.2,148.3
2863,486.3,153.626
2864,486.4,159.005
2865,486.5,164.431
2866,486.6,169.9
2867,486.7,175.402
2868,486.8,180.911
2869,486.9,186.4
2870,487.0,191.844
2871,487.1,197.242
2872,487.2,202.6
2873,487.3,207.919
2874,487.4,213.19
2875,487.5,218.4
2876,487.6,223.536
2877,487.7,228.577
2878,487.8,233.5
2879,487.9,238.289
2880,488.0,242.951
2881,488.1,247.5
2882,488.2,251.946
2883,488.3,256.283
2884,488.4,260.5
2885,488.5,264.588
2886,488.6,268.538
2887,488.7,272.344
2888,488.8,276.0
2889,488.9,279.502
2890,489.0,282.863
2891,489.1,286.1
2892,489.2,289.226
2893,489.3,292.231
2894,489.4,295.1
2895,489.5,297.825
2896,489.6,300.419
2897,489.7,302.9
2898,489.8,305.282
2899,489.9,307.554
2900,490.0,309.7
2901,490.1,311.709
2902,490.2,313.601
2903,490.3,315.4
2904,490.4,317.125
2905,490.5,318.764
2906,490.6,320.3
2907,490.7,321.721
2908,490.8,323.045
2909,490.9,324.3
2910,491.0,325.504
2911,491.1,326.644
2912,491.2,327.7
2913,491.3,328.659
2914,491.4,329.532
2915,491.5,330.34
2916,491.6,331.1
2917,491.7,331.829
2918,491.8,332.53
2919,491.9,333.2
2920,492.0,333.839
2921,492.1,334.441
2922,492.2,335.0
2923,492.3,335.516
2924,492.4,336.007
2925,492.5,336.5
2926,492.6,337.013
2927,492.7,337.548
2928,492.8,338.1
2929,492.9,338.664
2930,493.0,339.233
2931,493.1,339.8
2932,493.2,340.36
2933,493.3,340.922
2934,493.4,341.5
2935,493.5,342.102
2936,493.6,342.725
2937,493.7,343.36
2938,493.8,344.0
2939,493.9,344.634
2940,494.0,345.242
2941,494.1,345.8
2942,494.2,346.291
2943,494.3,346.72
2944,494.4,347.1
2945,494.5,347.432
2946,494.6,347.68
2947,494.7,347.8
2948,494.8,347.756
2949,494.9,347.551
2950,495.0,347.2
2951,495.1,346.707
2952,495.2,346.051
2953,495.3,345.2
2954,495.4,344.129
2955,495.5,342.83
2956,495.6,341.3
2957,495.7,339.536
2958,495.8,337.536
2959,495.9,335.3
2960,496.0,332.828
2961,496.1,330.126
2962,496.2,327.2
2963,496.3,324.057
2964,496.4,320.704
2965,496.5,317.15
2966,496.6,313.4
2967,496.7,309.465
2968,496.8,305.359
2969,496.9,301.1
2970,497.0,296.706
2971,497.1,292.198
2972,497.2,287.6
2973,497.3,282.934
2974,497.4,278.225
2975,497.5,273.5
2976,497.6,268.781
2977,497.7,264.078
2978,497.8,259.4
2979,497.9,254.758
2980,498.0,250.18
2981,498.1,245.7
2982,498.2,241.343
2983,498.3,237.111
2984,498.4,233.0
2985,498.5,229.008
2986,498.6,225.149
2987,498.7,221.44
2988,498.8,217.9
2989,498.9,214.54
2990,499.0,211.346
2991,499.1,208.3
2992,499.2,205.388
2993,499.3,202.616
2994,499.4,200.0
2995,499.5,197.544
2996,499.6,195.221
2997,499.7,193.0
2998,499.8,190.853
2999,499.9,188.783
3000,500.0,186.8
3001,500.1,184.908
3002,500.2,183.084
3003,500.3,181.3
3004,500.4,179.532
3005,500.5,177.767
3006,500.6,176.0
3007,500.7,174.222
3008,500.8,172.425
3009,500.9,170.6
3010,501.0,168.741
3011,501.1,166.842
3012,501.2,164.9
3013,501.3,162.911
3014,501.4,160.869
3015,501.5,158.768
3016,501.6,156.6
3017,501.7,154.362
3018,501.8,152.059
3019,501.9,149.7
3020,502.0,147.29
3021,502.1,144.825
3022,502.2,142.3
3023,502.3,139.712
3024,502.4,137.073
3025,502.5,134.4
3026,502.6,131.708
3027,502.7,129.006
3028,502.8,126.3
3029,502.9,123.597
3030,503.0,120.898
3031,503.1,118.2
3032,503.2,115.507
3033,503.3,112.833
3034,503.4,110.2
3035,503.5,107.623
3036,503.6,105.111
3037,503.7,102.668
3038,503.8,100.3
3039,503.9,98.011
3040,504.0,95.804
3041,504.1,93.68
3042,504.2,91.643
3043,504.3,89.7
3044,504.4,87.86
3045,504.5,86.132
3046,504.6,84.515
3047,504.7,83.01
3048,504.8,81.616
3049,504.9,80.335
3050,505.0,79.17
3051,505.1,78.123
3052,505.2,77.191
3053,505.3,76.37
3054,505.4,75.658
3055,505.5,75.052
3056,505.6,74.55
3057,505.7,74.15
3058,505.8,73.845
3059,505.9,73.63
3060,506.0,73.499
3061,506.1,73.447
3062,506.2,73.47
3063,506.3,73.563
3064,506.4,73.719
3065,506.5,73.931
3066,506.6,74.19
3067,506.7,74.489
3068,506.8,74.821
3069,506.9,75.18
3070,507.0,75.559
3071,507.1,75.951
3072,507.2,76.35
3073,507.3,76.749
3074,507.4,77.141
3075,507.5,77.52
3076,507.6,77.881
3077,507.7,78.219
3078,507.8,78.53
3079,507.9,78.81
3080,508.0,79.055
3081,508.1,79.26
3082,508.2,79.422
3083,508.3,79.539
3084,508.4,79.61
3085,508.5,79.634
3086,508.6,79.61
3087,508.7,79.539
3088,508.8,79.42
3089,508.9,79.253
3090,509.0,79.042
3091,509.1,78.79
3092,509.2,78.5
3093,509.3,78.176
3094,509.4,77.82
3095,509.5,77.436
3096,509.6,77.028
3097,509.7,76.6
3098,509.8,76.158
3099,509.9,75.706
3100,510.0,75.25
3101,510.1,74.796
3102,510.2,74.351
3103,510.3,73.92
3104,510.4,73.51
3105,510.5,73.126
3106,510.6,72.77
3107,510.7,72.447
3108,510.8,72.161
3109,510.9,71.92
3110,511.0,71.728
3111,511.1,71.591
3112,511.2,71.51
3113,511.3,71.49
3114,511.4,71.533
3115,511.5,71.639
3116,511.6,71.81
3117,511.7,72.048
3118,511.8,72.354
3119,511.9,72.73
3120,512.0,73.178
3121,512.1,73.695
3122,512.2,74.28
3123,512.3,74.93
3124,512.4,75.643
3125,512.5,76.42
3126,512.6,77.259
3127,512.7,78.156
3128,512.8,79.11
3129,512.9,80.116
3130,513.0,81.17
3131,513.1,82.27
3132,513.2,83.411
3133,513.3,84.592
3134,513.4,85.81
3135,513.5,87.063
3136,513.6,88.347
3137,513.7,89.657
3138,513.8,90.99
3139,513.9,92.341
3140,514.0,93.711
3141,514.1,95.1
3142,514.2,96.508
3143,514.3,97.931
3144,514.4,99.36
3145,514.5,100.793
3146,514.6,102.236
3147,514.7,103.7
3148,514.8,105.19
3149,514.9,106.695
3150,515.0,108.2
3151,515.1,109.694
3152,515.2,111.188
3153,515.3,112.7
3154,515.4,114.242
3155,515.5,115.811
3156,515.6,117.4
3157,515.7,119.006
3158,515.8,120.636
3159,515.9,122.3
3160,516.0,124.004
3161,516.1,125.741
3162,516.2,127.5
3163,516.3,129.273
3164,516.4,131.071
3165,516.5,132.908
3166,516.6,134.8
3167,516.7,136.755
3168,516.8,138.761
3169,516.9,140.8
3170,517.0,142.86
3171,517.1,144.954
3172,517.2,147.1
3173,517.3,149.311
3174,517.4,151.581
3175,517.5,153.9
3176,517.6,156.259
3177,517.7,158.658
3178,517.8,161.1
3179,517.9,163.587
3180,518.0,166.12
3181,518.1,168.7
3182,518.2,171.327
3183,518.3,173.996
3184,518.4,176.7
3185,518.5,179.435
3186,518.6,182.197
3187,518.7,184.986
3188,518.8,187.8
3189,518.9,190.638
3190,519.0,193.503
3191,519.1,196.4
3192,519.2,199.329
3193,519.3,202.27
3194,519.4,205.2
3195,519.5,208.102
3196,519.6,210.994
3197,519.7,213.9
3198,519.8,216.836
3199,519.9,219.78
3200,520.0,222.7
3201,520.1,225.572
3202,520.2,228.402
3203,520.3,231.2
3204,520.4,233.975
3205,520.5,236.714
3206,520.6,239.4
3207,520.7,242.022
3208,520.8,244.585
3209,520.9,247.1
3210,521.0,249.572
3211,521.1,251.98
3212,521.2,254.3
3213,521.3,256.51
3214,521.4,258.61
3215,521.5,260.605
3216,521.6,262.5
3217,521.7,264.298
3218,521.8,265.999
3219,521.9,267.6
3220,522.0,269.097
3221,522.1,270.47
3222,522.2,271.7
3223,522.3,272.771
3224,522.4,273.697
3225,522.5,274.5
3226,522.6,275.194
3227,522.7,275.767
3228,522.8,276.2
3229,522.9,276.478
3230,523.0,276.608
3231,523.1,276.6
3232,523.2,276.462
3233,523.3,276.196
3234,523.4,275.8
3235,523.5,275.275
3236,523.6,274.627
3237,523.7,273.866
3238,523.8,273.0
3239,523.9,272.035
3240,524.0,270.97
3241,524.1,269.8
3242,524.2,268.525
3243,524.3,267.154
3244,524.4,265.7
3245,524.5,264.173
3246,524.6,262.573
3247,524.7,260.9
3248,524.8,259.155
3249,524.9,257.35
3250,525.0,255.5
3251,525.1,253.615
3252,525.2,251.686
3253,525.3,249.7
3254,525.4,247.648
3255,525.5,245.542
3256,525.6,243.4
3257,525.7,241.234
3258,525.8,239.038
3259,525.9,236.8
3260,526.0,234.512
3261,526.1,232.176
3262,526.2,229.8
3263,526.3,227.388
3264,526.4,224.947
3265,526.5,222.483
3266,526.6,220.0
3267,526.7,217.501
3268,526.8,214.974
3269,526.9,212.4
3270,527.0,209.769
3271,527.1,207.096
3272,527.2,204.4
3273,527.3,201.699
3274,527.4,198.999
3275,527.5,196.3
3276,527.6,193.603
3277,527.7,190.905
3278,527.8,188.2
3279,527.9,185.487
3280,528.0,182.781
3281,528.1,180.1
3282,528.2,177.46
3283,528.3,174.861
3284,528.4,172.3
3285,528.5,169.776
3286,528.6,167.305
3287,528.7,164.907
3288,528.8,162.6
3289,528.9,160.399
3290,529.0,158.302
3291,529.1,156.3
3292,529.2,154.39
3293,529.3,152.585
3294,529.4,150.9
3295,529.5,149.351
3296,529.6,147.948
3297,529.7,146.7
3298,529.8,145.614
3299,529.9,144.684
3300,530.0,143.9
3301,530.1,143.255
3302,530.2,142.753
3303,530.3,142.4
3304,530.4,142.204
3305,530.5,142.169
3306,530.6,142.3
3307,530.7,142.601
3308,530.8,143.07
3309,530.9,143.7
3310,531.0,144.487
3311,531.1,145.423
3312,531.2,146.5
3313,531.3,147.711
3314,531.4,149.06
3315,531.5,150.554
3316,531.6,152.2
3317,531.7,154.0
3318,531.8,155.939
3319,531.9,158.0
3320,532.0,160.17
3321,532.1,162.463
3322,532.2,164.9
3323,532.3,167.494
3324,532.4,170.234
3325,532.5,173.1
3326,532.6,176.08
3327,532.7,179.177
3328,532.8,182.4
3329,532.9,185.758
3330,533.0,189.256
3331,533.1,192.9
3332,533.2,196.692
3333,533.3,200.628
3334,533.4,204.7
3335,533.5,208.904
3336,533.6,213.248
3337,533.7,217.743
3338,533.8,222.4
3339,533.9,227.225
3340,534.0,232.199
3341,534.1,237.3
3342,534.2,242.511
3343,534.3,247.839
3344,534.4,253.3
3345,534.5,258.903
3346,534.6,264.641
3347,534.7,270.5
3348,534.8,276.47
3349,534.9,282.539
3350,535.0,288.7
3351,535.1,294.941
3352,535.2,301.246
3353,535.3,307.6
3354,535.4,313.987
3355,535.5,320.391
3356,535.6,326.8
3357,535.7,333.198
3358,535.8,339.57
3359,535.9,345.9
3360,536.0,352.172
3361,536.1,358.376
3362,536.2,364.5
3363,536.3,370.533
3364,536.4,376.457
3365,536.5,382.253
3366,536.6,387.9
3367,536.7,393.382
3368,536.8,398.685
3369,536.9,403.8
3370,537.0,408.716
3371,537.1,413.42
3372,537.2,417.9
3373,537.3,422.145
3374,537.4,426.148
3375,537.5,429.9
3376,537.6,433.396
3377,537.7,436.631
3378,537.8,439.6
3379,537.9,442.3
3380,538.0,444.733
3381,538.1,446.9
3382,538.2,448.803
3383,538.3,450.438
3384,538.4,451.8
3385,538.5,452.885
3386,538.6,453.694
3387,538.7,454.231
3388,538.8,454.5
3389,538.9,454.503
3390,539.0,454.237
3391,539.1,453.7
3392,539.2,452.892
3393,539.3,451.821
3394,539.4,450.5
3395,539.5,448.939
3396,539.6,447.139
3397,539.7,445.1
3398,539.8,442.82
3399,539.9,440.291
3400,540.0,437.5
3401,540.1,434.443
3402,540.2,431.136
3403,540.3,427.6
3404,540.4,423.853
3405,540.5,419.889
3406,540.6,415.7
3407,540.7,411.28
3408,540.8,406.641
3409,540.9,401.8
3410,541.0,396.769
3411,541.1,391.539
3412,541.2,386.1
3413,541.3,380.445
3414,541.4,374.593
3415,541.5,368.569
3416,541.6,362.4
3417,541.7,356.104
3418,541.8,349.675
3419,541.9,343.1
3420,542.0,336.375
3421,542.1,329.529
3422,542.2,322.6
3423,542.3,315.618
3424,542.4,308.587
3425,542.5,301.5
3426,542.6,294.359
3427,542.7,287.183
3428,542.8,280.0
3429,542.9,272.832
3430,543.0,265.694
3431,543.1,258.6
3432,543.2,251.561
3433,543.3,244.591
3434,543.4,237.7
3435,543.5,230.901
3436,543.6,224.209
3437,543.7,217.637
3438,543.8,211.2
3439,543.9,204.911
3440,544.0,198.776
3441,544.1,192.8
3442,544.2,186.99
3443,544.3,181.353
3444,544.4,175.9
3445,544.5,170.638
3446,544.6,165.57
3447,544.7,160.7
3448,544.8,156.029
3449,544.9,151.562
3450,545.0,147.3
3451,545.1,143.245
3452,545.2,139.383
3453,545.3,135.7
3454,545.4,132.184
3455,545.5,128.846
3456,545.6,125.7
3457,545.7,122.756
3458,545.8,119.997
3459,545.9,117.4
3460,546.0,114.948
3461,546.1,112.646
3462,546.2,110.5
3463,546.3,108.516
3464,546.4,106.683
3465,546.5,104.983
3466,546.6,103.4
3467,546.7,101.921
3468,546.8,100.544
3469,546.9,99.27
3470,547.0,98.098
3471,547.1,97.02
3472,547.2,96.03
3473,547.3,95.119
3474,547.4,94.28
3475,547.5,93.51
3476,547.6,92.803
3477,547.7,92.154
3478,547.8,91.56
3479,547.9,91.016
3480,548.0,90.518
3481,548.1,90.06
3482,548.2,89.638
3483,548.3,89.249
3484,548.4,88.89
3485,548.5,88.559
3486,548.6,88.252
3487,548.7,87.967
3488,548.8,87.7
3489,548.9,87.449
3490,549.0,87.209
3491,549.1,86.98
3492,549.2,86.758
3493,549.3,86.541
3494,549.4,86.33
3495,549.5,86.123
3496,549.6,85.918
3497,549.7,85.71
3498,549.8,85.498
3499,549.9,85.281
3500,550.0,85.06
3501,550.1,84.836
3502,550.2,84.607
3503,550.3,84.37
3504,550.4,84.124
3505,550.5,83.871
3506,550.6,83.61
3507,550.7,83.344
3508,550.8,83.071
3509,550.9,82.79
3510,551.0,82.501
3511,551.1,82.207
3512,551.2,81.91
3513,551.3,81.614
3514,551.4,81.319
3515,551.5,81.028
3516,551.6,80.74
3517,551.7,80.457
3518,551.8,80.183
3519,551.9,79.92
3520,552.0,79.673
3521,552.1,79.445
3522,552.2,79.24
3523,552.3,79.061
3524,552.4,78.911
3525,552.5,78.79
3526,552.6,78.701
3527,552.7,78.649
3528,552.8,78.64
3529,552.9,78.679
3530,553.0,78.768
3531,553.1,78.91
3532,553.2,79.107
3533,553.3,79.363
3534,553.4,79.68
3535,553.5,80.061
3536,553.6,80.509
3537,553.7,81.024
3538,553.8,81.61
3539,553.9,82.267
3540,554.0,82.997
3541,554.1,83.8
3542,554.2,84.676
3543,554.3,85.626
3544,554.4,86.65
3545,554.5,87.749
3546,554.6,88.919
3547,554.7,90.16
3548,554.8,91.468
3549,554.9,92.842
3550,555.0,94.28
3551,555.1,95.781
3552,555.2,97.337
3553,555.3,98.94
3554,555.4,100.584
3555,555.5,102.27
3556,555.6,104.0
3557,555.7,105.773
3558,555.8,107.578
3559,555.9,109.4
3560,556.0,111.229
3561,556.1,113.062
3562,556.2,114.9
3563,556.3,116.742
3564,556.4,118.58
3565,556.5,120.403
3566,556.6,122.2
3567,556.7,123.963
3568,556.8,125.695
3569,556.9,127.4
3570,557.0,129.08
3571,557.1,130.72
3572,557.2,132.3
3573,557.3,133.806
3574,557.4,135.238
3575,557.5,136.6
3576,557.6,137.896
3577,557.7,139.129
3578,557.8,140.3
3579,557.9,141.409
3580,558.0,142.446
3581,558.1,143.4
3582,558.2,144.261
3583,558.3,145.028
3584,558.4,145.7
3585,558.5,146.279
3586,558.6,146.769
3587,558.7,147.175
3588,558.8,147.5
3589,558.9,147.748
3590,559.0,147.917
3591,559.1,148.0
3592,559.2,147.994
3593,559.3,147.895
3594,559.4,147.7
3595,559.5,147.41
3596,559.6,147.038
3597,559.7,146.6
3598,559.8,146.106
3599,559.9,145.546
3600,560.0,144.9
3601,560.1,144.157
3602,560.2,143.32
3603,560.3,142.4
3604,560.4,141.404
3605,560.5,140.336
3606,560.6,139.2
3607,560.7,137.998
3608,560.8,136.731
3609,560.9,135.4
3610,561.0,134.005
3611,561.1,132.541
3612,561.2,131.0
3613,561.3,129.378
3614,561.4,127.681
3615,561.5,125.919
3616,561.6,124.1
3617,561.7,122.231
3618,561.8,120.302
3619,561.9,118.3
3620,562.0,116.219
3621,562.1,114.078
3622,562.2,111.9
3623,562.3,109.703
3624,562.4,107.476
3625,562.5,105.2
3626,562.6,102.863
3627,562.7,100.476
3628,562.8,98.06
3629,562.9,95.628
3630,563.0,93.182
3631,563.1,90.72
3632,563.2,88.24
3633,563.3,85.748
3634,563.4,83.25
3635,563.5,80.754
3636,563.6,78.263
3637,563.7,75.784
3638,563.8,73.32
3639,563.9,70.876
3640,564.0,68.455
3641,564.1,66.06
3642,564.2,63.696
3643,564.3,61.367
3644,564.4,59.08
3645,564.5,56.84
3646,564.6,54.65
3647,564.7,52.51
3648,564.8,50.423
3649,564.9,48.391
3650,565.0,46.42
3651,565.1,44.512
3652,565.2,42.669
3653,565.3,40.89
3654,565.4,39.176
3655,565.5,37.528
3656,565.6,35.95
3657,565.7,34.443
3658,565.8,33.007
3659,565.9,31.64
3660,566.0,30.34
3661,566.1,29.107
3662,566.2,27.94
3663,566.3,26.837
3664,566.4,25.799
3665,566.5,24.823
3666,566.6,23.91
3667,566.7,23.057
3668,566.8,22.262
3669,566.9,21.52
3670,567.0,20.828
3671,567.1,20.185
3672,567.2,19.59
3673,567.3,19.042
3674,567.4,18.537
3675,567.5,18.07
3676,567.6,17.637
3677,567.7,17.237
3678,567.8,16.87
3679,567.9,16.534
3680,568.0,16.226
3681,568.1,15.94
3682,568.2,15.672
3683,568.3,15.422
3684,568.4,15.19
3685,568.5,14.976
3686,568.6,14.776
3687,568.7,14.589
3688,568.8,14.41
3689,568.9,14.237
3690,569.0,14.07
3691,569.1,13.91
3692,569.2,13.757
3693,569.3,13.608
3694,569.4,13.46
3695,569.5,13.31
3696,569.6,13.159
3697,569.7,13.01
3698,569.8,12.865
3699,569.9,12.722
3700,570.0,12.58
3701,570.1,12.437
3702,570.2,12.293
3703,570.3,12.15
3704,570.4,12.008
3705,570.5,11.869
3706,570.6,11.73
3707,570.7,11.593
3708,570.8,11.459
3709,570.9,11.33
3710,571.0,11.207
3711,571.1,11.091
3712,571.2,10.98
3713,571.3,10.876
3714,571.4,10.778
3715,571.5,10.689
3716,571.6,10.61
3717,571.7,10.542
3718,571.8,10.485
3719,571.9,10.44
3720,572.0,10.407
3721,572.1,10.387
3722,572.2,10.38
3723,572.3,10.386
3724,572.4,10.406
3725,572.5,10.44
3726,572.6,10.488
3727,572.7,10.55
3728,572.8,10.63
3729,572.9,10.727
3730,573.0,10.841
3731,573.1,10.97
3732,573.2,11.113
3733,573.3,11.27
3734,573.4,11.44
3735,573.5,11.624
3736,573.6,11.823
3737,573.7,12.034
3738,573.8,12.26
3739,573.9,12.499
3740,574.0,12.749
3741,574.1,13.01
3742,574.2,13.279
